time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-08-26T10:20:45.790Z,63.0656,-150.8441,125.9,2.2,ml,,,,0.27,ak,ak022axrzbf6,2022-08-26T11:08:20.040Z,"63 km N of Petersville, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-08-26T10:13:30.537Z,60.5156,-146.8471,17.7,1.7,ml,,,,0.76,ak,ak022axrxs8t,2022-08-26T10:15:36.612Z,"39 km SSW of Tatitlek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-08-26T10:09:31.810Z,38.8110008,-122.776001,0.26,0.96,md,9,115,0.004298,0.05,nc,nc73772045,2022-08-26T12:01:10.317Z,"4km NNW of The Geysers, CA",earthquake,0.34,0.76,0.28,2,automatic,nc,nc
2022-08-26T10:04:52.030Z,17.9101666666667,-66.897,16.42,2.51,md,5,279,,0.09,pr,pr71368033,2022-08-26T11:09:52.920Z,"6 km S of Guánica, Puerto Rico",earthquake,1.56,0.98,0.0092473591244806,3,reviewed,pr,pr
2022-08-26T09:52:30.720Z,36.0158333,-117.8176667,0.98,2.1,ml,29,58,0.03403,0.17,ci,ci40332008,2022-08-26T16:43:19.453Z,"12km NE of Little Lake, CA",earthquake,0.22,0.3,0.135,26,reviewed,ci,ci
2022-08-26T09:50:57.148Z,31.9419,60.0474,10,4.2,mb,40,105,7.747,0.5,us,us7000i2k0,2022-08-26T12:08:55.040Z,"128 km SE of Bīrjand, Iran",earthquake,10.28,1.892,0.086,38,reviewed,us,us
2022-08-26T09:42:47.079Z,34.76916667,-97.75416667,18.64,1.04,ml,30,107,0.1799646848,0.3,ok,ok2022qrtl,2022-08-29T14:58:15.208Z,"12 km SSW of Bradley, Oklahoma",earthquake,,1.2,0.21,12,reviewed,ok,ok
2022-08-26T09:40:49.612Z,31.73418368,-104.5104449,5.411743164,2.7,ml,23,82,0.01915471471,0.2,tx,tx2022qrtk,2022-08-26T09:58:20.523Z,"50 km SSW of Whites City, New Mexico",earthquake,0.9550361666,0.5879376974,0.1,14,reviewed,tx,tx
2022-08-26T09:26:36.840Z,44.7891667,-110.8038333,4.99,0.97,ml,12,217,0.03324,0.09,uu,uu60511532,2022-08-26T17:59:34.220Z,"22 km SSW of Mammoth, Wyoming",earthquake,0.67,0.38,0.447,3,reviewed,uu,uu
2022-08-26T08:56:59.918Z,41.3595,82.5233,10,4.3,mb,26,122,2.99,0.78,us,us7000i2jj,2022-08-28T04:32:59.040Z,"52 km SW of Kuqa, China",earthquake,4.2,1.941,0.169,11,reviewed,us,us
2022-08-26T08:56:51.720Z,44.7808333,-110.8055,4.86,1.03,ml,13,102,0.03291,0.11,uu,uu60511522,2022-08-26T17:41:30.020Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.35,0.39,0.415,3,reviewed,uu,uu
2022-08-26T08:09:21.455Z,61.6497,-150.8918,59.7,1.7,ml,,,,0.42,ak,ak022axqq1gx,2022-08-26T08:11:21.592Z,"23 km WNW of Susitna, Alaska",earthquake,,1.3,,,automatic,ak,ak
2022-08-26T07:59:19.409Z,60.283,-143.2907,17.7,1.6,ml,,,,0.52,ak,ak022axqfbic,2022-08-26T08:01:31.421Z,"129 km S of McCarthy, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-08-26T07:58:40.880Z,39.4253333,-110.2846667,-3.33,1.61,ml,11,186,0.03134,0.16,uu,uu60511517,2022-08-26T19:29:36.610Z,"Utah",earthquake,1.72,3.14,0.17,4,reviewed,uu,uu
2022-08-26T07:43:19.989Z,35.08266667,-95.51066667,7.65,1.22,ml,41,110,0.1673671569,0.22,ok,ok2022qrpn,2022-08-29T13:39:35.133Z,"13 km WSW of Quinton, Oklahoma",earthquake,,1.4,0.22,9,reviewed,ok,ok
2022-08-26T07:36:05.910Z,19.2236671447754,-155.38850402832,32.4599990844727,2.48000002,md,44,157,,0.129999995,hv,hv73121987,2022-08-26T07:39:20.890Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.56,0.860000014,0.670000017,20,automatic,hv,hv
2022-08-26T07:25:45.720Z,38.8344994,-122.8126678,1.55,0.98,md,15,54,0.01127,0.02,nc,nc73772015,2022-08-26T07:50:11.951Z,"8km W of Cobb, CA",earthquake,0.23,0.62,0.27,2,automatic,nc,nc
2022-08-26T07:21:27.901Z,59.7905,-153.0829,99.3,1.8,ml,,,,0.37,ak,ak022axq76ye,2022-08-26T07:23:40.717Z,"57 km E of Pedro Bay, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-08-26T07:10:55.120Z,44.7773333,-110.8088333,4.73,1.43,ml,18,92,0.03164,0.15,uu,uu60511507,2022-08-26T17:33:11.540Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.32,0.45,0.21,5,reviewed,uu,uu
2022-08-26T07:09:09.440Z,37.681,-122.5306667,9.17,1.1,md,15,182,0.03703,0.02,nc,nc73772005,2022-08-26T11:21:11.113Z,"6km W of Daly City, CA",earthquake,0.44,0.37,0.279,11,reviewed,nc,nc
2022-08-26T07:08:16.420Z,38.8271667,-122.809,1.46,1.15,md,41,36,0.003859,0.03,nc,nc73772000,2022-08-26T19:38:14.237Z,"7km NW of The Geysers, CA",earthquake,0.13,0.21,0.081,11,reviewed,nc,nc
2022-08-26T07:07:05.880Z,-24.0486,-66.7094,199.157,4.3,mb,24,99,1.735,0.88,us,us7000i2j1,2022-08-26T07:22:34.040Z,"43 km WNW of San Antonio de los Cobres, Argentina",earthquake,4,10.723,0.16,11,reviewed,us,us
2022-08-26T07:02:51.260Z,17.9708333333333,-66.8625,19.45,2.14,md,7,215,,0.07,pr,pr71368028,2022-08-26T07:20:59.610Z,"2 km ESE of Maria Antonia, Puerto Rico",earthquake,0.72,0.26,0.0449251682860798,2,reviewed,pr,pr
2022-08-26T07:02:40.650Z,34.5383333,-118.786,4.69,1.12,ml,23,80,0.09183,0.26,ci,ci40331976,2022-08-26T16:22:46.892Z,"14km N of Piru, CA",earthquake,0.39,0.92,0.199,18,reviewed,ci,ci
2022-08-26T06:57:41.120Z,36.8456667,-121.3056667,8.69,1.01,md,22,108,0.05688,0.1,nc,nc73771995,2022-08-26T09:21:15.462Z,"6km NNE of Tres Pinos, CA",earthquake,0.28,0.55,0.15,19,reviewed,nc,nc
2022-08-26T06:48:51.550Z,44.7793333,-110.8098333,4.93,1.39,ml,15,95,0.03033,0.12,uu,uu60511492,2022-08-26T16:46:52.310Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.37,0.51,0.267,5,reviewed,uu,uu
2022-08-26T06:47:35.676Z,64.3881,-148.7995,8.2,1,ml,,,,0.67,ak,ak022axprcjm,2022-08-26T06:49:59.467Z,"19 km ENE of Anderson, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-08-26T06:34:56.950Z,36.3488333,-89.4228333,3.74,2.05,md,35,66,0.04387,0.17,nm,nm60406067,2022-08-26T12:31:34.190Z,"5 km SE of Tiptonville, Tennessee",earthquake,0.23,0.33,0.131,29,reviewed,nm,nm
2022-08-26T06:33:59.738Z,63.553,-149.3991,100.4,1.8,ml,,,,0.55,ak,ak022axpoeed,2022-08-26T06:36:55.575Z,"28 km NW of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-08-26T06:31:20.870Z,44.7803333,-110.806,5.02,1.47,ml,13,102,0.03268,0.13,uu,uu60511487,2022-08-26T16:37:04.210Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.4,0.94,0.244,4,reviewed,uu,uu
2022-08-26T06:31:17.760Z,19.2241668701172,-155.388168334961,31.7000007629395,1.94000006,md,39,157,,0.109999999,hv,hv73121927,2022-08-26T06:34:34.000Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.69,0.730000019,1.5,10,automatic,hv,hv
2022-08-26T06:29:08.000Z,35.07733333,-95.51733333,7.44,1.85,ml,66,113,0.1304743965,0.25,ok,ok2022qrnb,2022-08-26T12:29:56.027Z,"14 km WSW of Quinton, Oklahoma",earthquake,,0.6,0.18,10,reviewed,ok,ok
2022-08-26T06:24:10.690Z,34.5436667,-118.7861667,3.43,1.03,ml,31,58,0.08756,0.26,ci,ci40331944,2022-08-26T16:39:35.207Z,"14km N of Piru, CA",earthquake,0.28,0.98,0.204,13,reviewed,ci,ci
2022-08-26T06:23:01.130Z,44.78,-110.8043333,4.79,1.45,ml,17,97,0.03392,0.12,uu,uu60511482,2022-08-26T16:31:52.890Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.37,0.4,0.27,4,reviewed,uu,uu
2022-08-26T06:14:09.200Z,19.3571662902832,-155.428665161133,8.18000030517578,1.71000004,md,35,69,,0.129999995,hv,hv73121912,2022-08-26T06:17:28.800Z,"17 km NNE of Pāhala, Hawaii",earthquake,0.31,0.75999999,0.340000004,12,automatic,hv,hv
2022-08-26T05:52:25.130Z,44.7786667,-110.8061667,4.8,2.38,ml,19,95,0.03302,0.14,uu,uu60030854,2022-08-26T14:55:35.800Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.38,0.48,0.255,5,reviewed,uu,uu
2022-08-26T05:51:13.810Z,44.7755,-110.8038333,11.58,3.09,ml,31,62,0.08655,0.21,uu,uu60511437,2022-08-26T14:45:47.740Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.4,0.55,0.402,10,reviewed,uu,uu
2022-08-26T05:49:50.740Z,39.4253333,-110.2898333,-3.02,1.58,ml,11,202,0.02734,0.16,uu,uu60511432,2022-08-26T19:21:18.040Z,"16 km SSE of Sunnyside, Utah",earthquake,1.12,2.58,0.114,4,reviewed,uu,uu
2022-08-26T05:38:13.492Z,29.6046,-42.8108,10,4.8,mb,88,95,24.46,0.43,us,us7000i2ik,2022-08-26T05:59:30.040Z,"northern Mid-Atlantic Ridge",earthquake,12.06,1.887,0.063,78,reviewed,us,us
2022-08-26T05:22:47.227Z,61.001,-149.1335,7.7,2.4,ml,,,,0.53,ak,ak022axp0kyn,2022-08-26T06:47:26.269Z,"6 km NNE of Girdwood, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2022-08-26T05:20:22.570Z,38.8320007,-122.8164978,1.87,1.08,md,22,52,0.009951,0.02,nc,nc73771960,2022-08-26T05:54:11.277Z,"8km NW of The Geysers, CA",earthquake,0.2,0.39,0.11,4,automatic,nc,nc
2022-08-26T05:19:34.568Z,61.0076,-149.0491,12.3,3.6,ml,,,,0.54,ak,ak022axozwr6,2022-08-29T09:48:37.088Z,"9 km NE of Girdwood, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2022-08-26T05:17:19.270Z,39.425,-110.2863333,-3.27,1.35,ml,9,203,0.03004,0.16,uu,uu60511427,2022-08-26T19:16:37.990Z,"16 km SSE of Sunnyside, Utah",earthquake,1.4,3.08,0.134,4,reviewed,uu,uu
2022-08-26T05:04:48.050Z,39.434,-110.3251667,-1.47,1.44,ml,7,162,0.009887,0.05,uu,uu60511417,2022-08-26T19:14:31.720Z,"14 km SSE of Sunnyside, Utah",earthquake,0.98,0.61,0.085,3,reviewed,uu,uu
2022-08-26T05:03:54.500Z,39.4271667,-110.2948333,-2.36,1.24,ml,7,200,0.02364,0.15,uu,uu60511422,2022-08-29T15:49:39.150Z,"15 km SSE of Sunnyside, Utah",earthquake,1.74,3.37,0.078,4,reviewed,uu,uu
2022-08-26T05:02:02.488Z,57.1966,-155.4744,35.2,3.3,ml,,,,0.68,ak,ak022axow76q,2022-08-26T05:27:28.232Z,"74 km SW of Karluk, Alaska",earthquake,,8.5,,,automatic,ak,ak
2022-08-26T04:52:23.890Z,46.319,-122.24033333333334,11.5,1.1300000000000001,ml,38,48,0.02311,0.14,uw,uw61866257,2022-08-26T18:00:42.070Z,"26 km S of Morton, Washington",earthquake,0.26,0.3,0.11213219569517396,18,reviewed,uw,uw
2022-08-26T04:52:17.896Z,25.4082,95.3749,10,4.7,mb,32,92,3.196,1.17,us,us7000i2i8,2022-08-26T22:27:30.873Z,"92 km ESE of Phek, India",earthquake,5.51,1.92,0.108,26,reviewed,us,us
2022-08-26T04:18:49.310Z,38.8095016,-122.7730026,1.19,1.17,md,9,124,0.007078,0.02,nc,nc73771950,2022-08-26T06:51:11.620Z,"4km NNW of The Geysers, CA",earthquake,0.58,0.78,,1,automatic,nc,nc
2022-08-26T03:54:30.883Z,65.134,-148.9581,13.5,2.4,ml,,,,0.21,ak,ak022axo0je8,2022-08-26T20:52:15.040Z,"18 km E of Minto, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-08-26T03:52:55.060Z,-17.7396,-178.7132,556.057,4.1,mb,32,96,3.46,0.52,us,us7000i2i2,2022-08-26T04:24:23.040Z,"211 km E of Levuka, Fiji",earthquake,15.19,6.852,0.069,60,reviewed,us,us
2022-08-26T03:48:54.600Z,44.7431667,-110.7986667,4.8,0.95,ml,13,85,0.05833,0.09,uu,uu60511407,2022-08-26T16:03:00.750Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.31,0.71,0.289,3,reviewed,uu,uu
2022-08-26T03:45:53.587Z,31.63826389,-104.582921,6.414355469,2.3,ml,28,79,0.07635612869,0.4,tx,tx2022qrhr,2022-08-26T07:46:19.785Z,"62 km SSW of Whites City, New Mexico",earthquake,1.715972787,1.462932449,0.2,24,reviewed,tx,tx
2022-08-26T03:35:16.930Z,44.7826667,-110.8016667,9.61,3.08,ml,29,80,0.03523,0.2,uu,uu60511392,2022-08-26T15:07:27.060Z,"22 km SSW of Mammoth, Wyoming",earthquake,0.42,0.71,0.202,7,reviewed,uu,uu
2022-08-26T03:22:54.317Z,-18.3536,-178.1215,626.517,4.3,mb,29,58,3.69,0.88,us,us7000i2hw,2022-08-26T03:39:47.040Z,"272 km E of Levuka, Fiji",earthquake,15.99,10.046,0.1,30,reviewed,us,us
2022-08-26T03:13:35.565Z,60.7398,-151.1698,69.4,1.9,ml,,,,0.51,ak,ak022axnrrec,2022-08-26T03:15:40.289Z,"8 km NE of Nikiski, Alaska",earthquake,,1.6,,,automatic,ak,ak
2022-08-26T03:09:49.950Z,54.525,-163.499333333333,12.99,2.15,ml,7,260,,0.3,av,av91668781,2022-08-26T19:18:13.790Z,"37 km S of False Pass, Alaska",earthquake,1.42,1.82,0.164990166859894,6,reviewed,av,av
2022-08-26T03:05:54.492Z,27.6401,56.0034,10,4.2,mb,17,135,2.69,0.56,us,us7000i2hs,2022-08-26T03:21:13.040Z,"southern Iran",earthquake,11.3,1.952,0.236,5,reviewed,us,us
2022-08-26T03:01:53.310Z,33.6955,-116.818,15.51,2.45,ml,108,14,0.0699,0.2,ci,ci40331920,2022-08-26T17:57:26.184Z,"9km SE of Valle Vista, CA",earthquake,0.11,0.26,0.19,27,reviewed,ci,ci
2022-08-26T02:42:27.940Z,44.4051,-115.2019,10,3.7,ml,27,59,0.888,0.67,us,us7000i2hn,2022-08-28T17:23:22.291Z,"29 km NW of Stanley, Idaho",earthquake,2.78,1.995,0.029,157,reviewed,us,us
2022-08-26T02:20:48.093Z,38.5828,-119.4365,6.6,1.2,ml,15,66.54,0.065,0.1378,nn,nn00845865,2022-08-26T16:15:11.113Z,"6 km ENE of Coleville, California",earthquake,,1.5,0.13,7,reviewed,nn,nn
2022-08-26T02:10:53.651Z,42.2323,-107.2295,5,3.3,ml,24,92,0.669,0.54,us,us7000i2hj,2022-08-26T02:41:50.040Z,"27 km E of Bairoil, Wyoming",earthquake,2.82,1.953,0.034,116,reviewed,us,us
2022-08-26T02:10:20.494Z,61.4814,-146.4167,20.1,1.7,ml,,,,0.68,ak,ak022axn5nhd,2022-08-26T02:12:13.458Z,"39 km N of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-08-26T01:52:59.249Z,62.246,-150.3277,40.7,1.5,ml,,,,1.18,ak,ak022axmtaxw,2022-08-26T01:54:30.166Z,"9 km SSW of Trapper Creek, Alaska",earthquake,,1.5,,,automatic,ak,ak
2022-08-26T01:50:51.902Z,62.2331,-149.8015,6,1.4,ml,,,,0.41,ak,ak022axmsuxy,2022-08-26T01:53:09.889Z,"8 km NNE of Susitna North, Alaska",earthquake,,5.5,,,automatic,ak,ak
2022-08-26T01:46:59.678Z,62.6192,3.5342,10,3.9,mb,11,162,3.959,1.03,us,us7000i2hk,2022-08-27T10:11:32.215Z,"111 km NW of Måløy, Norway",earthquake,11.97,1.991,0.162,10,reviewed,us,us
2022-08-26T01:36:50.520Z,38.8288345,-122.8056641,1.42,1.19,md,23,42,0.006432,0.02,nc,nc73771920,2022-08-26T03:46:11.540Z,"7km NW of The Geysers, CA",earthquake,0.21,0.39,0.1,4,automatic,nc,nc
2022-08-26T01:08:20.090Z,39.4293333,-110.311,-1.3,1.37,ml,7,194,0.01211,0.12,uu,uu60511362,2022-08-29T15:39:41.730Z,"15 km SSE of Sunnyside, Utah",earthquake,1.67,0.61,0.172,5,reviewed,uu,uu
2022-08-26T00:55:17.970Z,19.7940006256104,-155.846160888672,54.0200004577637,1.89,ml,24,245,,0.289999992,hv,hv73121632,2022-08-26T01:00:48.260Z,"15 km ENE of Kalaoa, Hawaii",earthquake,2.02,1.59000003,0.05,3,automatic,hv,hv
2022-08-26T00:27:51.434Z,60.475,-151.9688,84.7,2.2,ml,,,,0.19,ak,ak022axm2htz,2022-08-28T04:01:22.040Z,"37 km W of Kalifornsky, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-08-26T00:26:43.610Z,51.8125,-177.8035,8.28,1.35,ml,9,130,,0.12,av,av91668686,2022-08-26T18:35:59.120Z,"80 km W of Adak, Alaska",earthquake,0.49,0.37,0.276551041618452,9,reviewed,av,av
2022-08-26T00:24:58.030Z,36.9678333,-121.4501667,5.77,1.25,md,33,41,0.0638,0.13,nc,nc73771915,2022-08-26T18:35:15.527Z,"11km ESE of Gilroy, CA",earthquake,0.26,0.86,0.139,26,reviewed,nc,nc
2022-08-26T00:16:31.040Z,35.9353333,-117.6716667,2.55,1.35,ml,23,87,0.1175,0.16,ci,ci40331904,2022-08-26T15:28:05.400Z,"21km E of Little Lake, CA",earthquake,0.23,0.87,0.099,7,reviewed,ci,ci
2022-08-26T00:15:03.700Z,32.4896667,-115.2578333,20.93,2.26,ml,26,128,0.08053,0.23,ci,ci40331896,2022-08-26T15:43:31.060Z,"12km SE of Puebla, B.C., MX",earthquake,0.49,0.68,0.225,15,reviewed,ci,ci
2022-08-26T00:11:45.180Z,38.8424988,-122.8771667,2.17,1.17,md,18,91,0.006506,0.04,nc,nc73771910,2022-08-26T00:28:13.313Z,"13km NW of The Geysers, CA",earthquake,0.28,0.46,0.03,3,automatic,nc,nc
2022-08-25T23:59:14.774Z,61.4228,-149.8963,57.1,1.3,ml,,,,0.44,ak,ak022awcevyo,2022-08-26T00:43:16.384Z,"8 km NNE of Point MacKenzie, Alaska",earthquake,,3.9,,,reviewed,ak,ak
2022-08-25T23:49:22.130Z,36.2351667,-120.811,7.86,1.94,md,47,134,0.02077,0.14,nc,nc73771905,2022-08-26T18:08:13.396Z,"22km ENE of San Lucas, CA",earthquake,0.32,0.39,0.22,37,reviewed,nc,nc
2022-08-25T23:48:30.562Z,32.0417,130.0748,10,4.6,mb,37,87,0.621,0.61,us,us7000i2h1,2022-08-26T00:16:33.040Z,"12 km WNW of Akune, Japan",earthquake,4.84,1.892,0.104,28,reviewed,us,us
2022-08-25T23:29:53.000Z,39.425,-110.2985,-1.74,1.24,ml,6,199,0.02062,0.15,uu,uu60511347,2022-08-29T15:21:40.540Z,"16 km SSE of Sunnyside, Utah",earthquake,2.2,1.93,0.169,3,reviewed,uu,uu
2022-08-25T23:23:36.969Z,35.01683333,-97.83933333,9.22,1.74,ml,62,52,0.07648499104,0.33,ok,ok2022qqza,2022-08-26T14:17:50.622Z,"9 km ESE of Chickasha, Oklahoma",earthquake,,1.4,0.23,7,reviewed,ok,ok
2022-08-25T23:15:07.360Z,45.06666666666667,-123.121,-0.2,1.72,ml,12,123,0.0106,0.17,uw,uw61866172,2022-08-26T04:40:38.590Z,"8 km SE of Amity, Oregon",explosion,0.73,31.61,0.21637261938051977,8,reviewed,uw,uw
2022-08-25T23:03:55.529Z,64.947,-147.4795,0,1.4,ml,,,,0.79,ak,ak022awc2zbt,2022-08-25T23:06:23.901Z,"6 km E of Fox, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-08-25T22:57:41.660Z,19.1313333333333,-65.2813333333333,20.31,3.25,md,5,299,,0.11,pr,pr71368018,2022-08-25T23:11:45.790Z,"91 km N of Culebra, Puerto Rico",earthquake,1.2,12.19,0.138430091970091,4,reviewed,pr,pr
2022-08-25T22:42:46.640Z,39.4271667,-110.3026667,-1.55,1.56,ml,9,197,0.01764,0.12,uu,uu60511342,2022-08-26T16:05:08.040Z,"15 km SSE of Sunnyside, Utah",earthquake,1.27,0.91,0.109,4,reviewed,uu,uu
2022-08-25T22:41:19.100Z,61.3248,-146.7472,22.6,1.4,ml,,,,0.62,ak,ak022awbpm6e,2022-08-25T22:43:07.588Z,"30 km NW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-08-25T22:29:21.730Z,17.9498333333333,-66.8371666666667,13.92,2.02,md,9,209,,0.15,pr,pr71368003,2022-08-25T23:25:15.240Z,"5 km SSW of Indios, Puerto Rico",earthquake,0.79,0.35,0.114135050596106,8,reviewed,pr,pr
2022-08-25T22:29:20.640Z,18.313,-64.1783333333333,4.94,2.9,md,3,349,,0.1,pr,pr71368023,2022-08-25T23:33:50.870Z,"65 km E of Cruz Bay, U.S. Virgin Islands",earthquake,4.69,1.47,0.136213617868613,3,reviewed,pr,pr
2022-08-25T22:26:51.390Z,19.4821666666667,-155.584166666667,-0.7,2.37,ml,11,73,,0.1,hv,hv73121477,2022-08-25T23:04:40.890Z,"29 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.42,0.31,0.314387186736645,5,reviewed,hv,hv
2022-08-25T22:11:55.620Z,39.4263333,-110.2981667,-1.77,1.78,md,6,199,0.02098,0.15,uu,uu60511332,2022-08-29T15:19:03.360Z,"15 km SSE of Sunnyside, Utah",earthquake,2.15,1.9,0.071,6,reviewed,uu,uu
2022-08-25T22:05:13.040Z,17.9876666666667,-66.8355,18.01,2.05,md,8,179,,0.09,pr,pr71367998,2022-08-25T22:37:55.300Z,"1 km WSW of Indios, Puerto Rico",earthquake,0.48,0.65,0.125501607416735,8,reviewed,pr,pr
2022-08-25T21:53:43.860Z,39.4306667,-110.3246667,-0.86,1.18,ml,5,167,0.006567,0.03,uu,uu60511327,2022-08-29T15:17:57.780Z,"14 km SSE of Sunnyside, Utah",earthquake,1.44,0.3,0.258,2,reviewed,uu,uu
2022-08-25T21:51:07.422Z,38.0606,-118.807,8.2,1,ml,16,113.38,0.305,0.1312,nn,nn00845853,2022-08-26T02:40:32.791Z,"California-Nevada border region",earthquake,,3.2,0.37,5,reviewed,nn,nn
2022-08-25T21:33:39.474Z,61.4164,-146.8194,22.2,1.4,ml,,,,0.74,ak,ak022awb2iez,2022-08-25T21:35:20.951Z,"40 km NW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-08-25T21:25:50.040Z,39.4246667,-110.2913333,-2.28,1.69,md,7,202,0.02616,0.16,uu,uu60511322,2022-08-29T15:15:48.610Z,"16 km SSE of Sunnyside, Utah",earthquake,1.77,3.71,0.141,6,reviewed,uu,uu
2022-08-25T21:25:39.551Z,35.9275,70.9099,91.722,4.4,mb,48,94,2.988,0.61,us,us7000i2fx,2022-08-25T21:48:55.040Z,"56 km N of Pārūn, Afghanistan",earthquake,8.65,9.666,0.097,31,reviewed,us,us
2022-08-25T21:23:50.650Z,18.0605,-67.1248333333333,14.96,2.49,md,4,284,,0.04,pr,pr71367993,2022-08-25T21:33:46.950Z,"3 km SSW of Monte Grande, Puerto Rico",earthquake,0.96,0.63,0.0400011147304955,3,reviewed,pr,pr
2022-08-25T21:14:56.360Z,49.3225,-120.51666666666667,-1,2,ml,4,210,0.5832,0.2,uw,uw61866112,2022-08-26T18:19:01.420Z,"15 km S of Princeton, Canada",explosion,1.7,31.61,0.16843666464328644,5,reviewed,uw,uw
2022-08-25T21:14:03.940Z,17.9275,-66.9441666666667,11.36,2.29,md,5,242,,0.19,pr,pr71367988,2022-08-25T21:28:35.900Z,"6 km SW of Guánica, Puerto Rico",earthquake,1.19,1.67,0.0619427925452438,4,reviewed,pr,pr
2022-08-25T21:08:29.070Z,38.7593333,-122.7293333,1.97,1.26,md,42,62,0.004161,0.05,nc,nc73771865,2022-08-26T21:38:13.585Z,"3km SE of The Geysers, CA",earthquake,0.19,0.28,0.144,9,reviewed,nc,nc
2022-08-25T20:44:57.870Z,49.17033333333333,-122.121,-0.81,1.12,ml,7,282,0.1738,0.35,uw,uw61866107,2022-08-26T03:53:11.380Z,"12 km W of Chilliwack, Canada",explosion,3.28,31.61,0.08040903901715946,4,reviewed,uw,uw
2022-08-25T20:38:40.530Z,19.1424999237061,-155.361999511719,29.8199996948242,1.89999998,md,28,232,,0.129999995,hv,hv73121372,2022-08-25T20:41:46.040Z,"13 km ESE of Pāhala, Hawaii",earthquake,0.77,0.959999979,1.89999998,4,automatic,hv,hv
2022-08-25T20:38:10.250Z,48.25416666666667,-121.63333333333334,-1.09,1.81,ml,4,234,0.2038,0.26,uw,uw61866102,2022-08-26T18:04:59.150Z,"2 km W of Darrington, Washington",explosion,1.2,31.61,0.15821052233357547,4,reviewed,uw,uw
2022-08-25T20:38:01.870Z,36.19216667,-95.8495,0,1.28,ml,43,115,0.2852440254,0.46,ok,ok2022qqto,2022-08-26T13:55:28.861Z,"8 km S of Owasso, Oklahoma",quarry blast,,0.5,0.26,4,reviewed,ok,ok
2022-08-25T20:34:13.860Z,18.3688333333333,-67.3816666666667,14.35,2.38,md,9,147,,0.12,pr,pr71367983,2022-08-25T20:50:33.220Z,"14 km WNW of Rincón, Puerto Rico",earthquake,0.52,1.03,0.162175495673689,5,reviewed,pr,pr
2022-08-25T20:28:49.390Z,45.882333333333335,-122.82283333333334,-0.46,1.68,ml,6,129,0.1097,0.43,uw,uw61866097,2022-08-25T21:17:39.180Z,"1 km SW of Columbia City, Oregon",explosion,1.6,31.61,0.20878559949291775,6,reviewed,uw,uw
2022-08-25T20:15:05.230Z,46.507666666666665,-122.98416666666667,-0.39,1.8900000000000001,ml,16,83,0.1096,0.53,uw,uw61866087,2022-08-25T20:59:04.880Z,"3 km WNW of Winlock, Washington",explosion,1.13,31.61,0.17449719129225572,9,reviewed,uw,uw
2022-08-25T20:11:30.460Z,19.138,-67.0925,39.9,3.42,md,9,253,,0.39,pr,pr71367978,2022-08-25T20:49:17.960Z,"70 km N of Isabela, Puerto Rico",earthquake,2.64,11.58,0.157905946236354,4,reviewed,pr,pr
2022-08-25T20:09:43.850Z,39.4291667,-110.3065,-1.34,1.54,ml,13,181,0.01527,0.12,uu,uu60511317,2022-08-25T22:41:09.420Z,"15 km SSE of Sunnyside, Utah",earthquake,0.78,0.39,0.118,4,reviewed,uu,uu
2022-08-25T20:03:15.410Z,19.4375,-155.603500366211,0.469999998807907,1.95000005,md,10,91,,0.200000003,hv,hv73121327,2022-08-25T20:06:24.500Z,"27 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.48,0.939999998,1.83000004,6,automatic,hv,hv
2022-08-25T19:46:02.290Z,39.275,-111.9398333,4.36,1.37,ml,12,76,0.1822,0.2,uu,uu60511312,2022-08-25T21:48:43.550Z,"9 km NW of Fayette, Utah",earthquake,0.53,4.07,0.109,2,reviewed,uu,uu
2022-08-25T19:39:18.860Z,19.2888,-67.3721,45,3.76,md,27,200,0.8618,0.76,pr,pr2022237000,2022-08-25T20:41:09.679Z,"92 km NNW of San Antonio, Puerto Rico",earthquake,2.99,13.32,0.15,25,reviewed,pr,pr
