"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE2","Umbria","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","99","totale","TOTAL","totale","2020","2020",15.92774,,
"ITE2","Umbria","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","99","totale","TOTAL","totale","2021","2021",16.045474,,
"ITE2","Umbria","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","99","totale","TOTAL","totale","2022","2022",20.815111,,
"ITE3","Marche","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2018","2018",26.556945,,
"ITE3","Marche","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2019","2019",24.870858,,
"ITE3","Marche","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2020","2020",18.435024,,
"ITE3","Marche","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2021","2021",26.089647,,
"ITE3","Marche","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2022","2022",26.618113,,
"ITE3","Marche","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","99","totale","TOTAL","totale","2018","2018",13.041472,,
"ITE3","Marche","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","99","totale","TOTAL","totale","2019","2019",13.796345,,
"ITE3","Marche","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","99","totale","TOTAL","totale","2020","2020",14.857987,,
"ITE3","Marche","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","99","totale","TOTAL","totale","2021","2021",14.831524,,
"ITE3","Marche","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","99","totale","TOTAL","totale","2022","2022",15.960222,,
"ITE3","Marche","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","99","totale","TOTAL","totale","2018","2018",20.072985,,
"ITE3","Marche","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","99","totale","TOTAL","totale","2019","2019",19.561843,,
"ITE3","Marche","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","99","totale","TOTAL","totale","2020","2020",16.7188,,
"ITE3","Marche","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","99","totale","TOTAL","totale","2021","2021",20.683788,,
"ITE3","Marche","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","99","totale","TOTAL","totale","2022","2022",21.495633,,
"ITE4","Lazio","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2018","2018",18.033171,,
"ITE4","Lazio","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2019","2019",17.750676,,
"ITE4","Lazio","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2020","2020",16.581153,,
"ITE4","Lazio","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2021","2021",16.835562,,
"ITE4","Lazio","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2022","2022",19.280214,,
"ITE4","Lazio","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","99","totale","TOTAL","totale","2018","2018",13.828688,,
"ITE4","Lazio","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","99","totale","TOTAL","totale","2019","2019",13.707319,,
"ITE4","Lazio","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","99","totale","TOTAL","totale","2020","2020",11.936166,,
"ITE4","Lazio","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","99","totale","TOTAL","totale","2021","2021",13.43481,,
"ITE4","Lazio","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","99","totale","TOTAL","totale","2022","2022",13.165236,,
"ITE4","Lazio","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","99","totale","TOTAL","totale","2018","2018",16.013283,,
"ITE4","Lazio","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","99","totale","TOTAL","totale","2019","2019",15.808044,,
"ITE4","Lazio","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","99","totale","TOTAL","totale","2020","2020",14.346143,,
"ITE4","Lazio","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","99","totale","TOTAL","totale","2021","2021",15.196625,,
"ITE4","Lazio","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","99","totale","TOTAL","totale","2022","2022",16.328752,,
"ITC1","Piemonte","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2018","2018",80.414033,,
"ITC1","Piemonte","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2019","2019",79.383459,,
"ITC1","Piemonte","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2020","2020",76.674005,,
"ITC1","Piemonte","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2021","2021",79.547738,,
"ITC1","Piemonte","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2022","2022",83.257257,,
"ITC1","Piemonte","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2018","2018",64.545953,,
"ITC1","Piemonte","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2019","2019",68.294108,,
"ITC1","Piemonte","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2020","2020",63.28656,,
"ITC1","Piemonte","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2021","2021",67.193421,,
"ITC1","Piemonte","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2022","2022",65.284441,,
"ITC1","Piemonte","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2018","2018",72.572451,,
"ITC1","Piemonte","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2019","2019",73.916584,,
"ITC1","Piemonte","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2020","2020",70.090294,,
"ITC1","Piemonte","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2021","2021",73.496319,,
"ITC1","Piemonte","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2022","2022",74.508055,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2018","2018",79.849069,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2019","2019",81.886301,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2020","2020",77.669903,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2021","2021",77.669743,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2022","2022",83.281327,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2018","2018",71.472343,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2019","2019",70.098039,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2020","2020",68.047043,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2021","2021",68.720697,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2022","2022",73.367174,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2018","2018",75.669804,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2019","2019",76.001305,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2020","2020",72.880376,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2021","2021",73.230897,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2022","2022",78.3982,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2018","2018",78.978036,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2019","2019",74.345609,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2020","2020",67.757793,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2021","2021",74.560756,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2022","2022",83.857299,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2018","2018",58.826256,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2019","2019",61.577878,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2020","2020",58.389174,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2021","2021",61.787424,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2022","2022",62.183187,,
"ITC3","Liguria","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2018","2018",69.022046,,
"ITC3","Liguria","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2019","2019",68.039286,,
"ITC3","Liguria","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2020","2020",63.137128,,
"ITC3","Liguria","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2021","2021",68.283054,,
"ITC3","Liguria","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2022","2022",73.272611,,
"ITC4","Lombardia","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2018","2018",83.43721,,
"ITC4","Lombardia","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2019","2019",85.377772,,
"ITC4","Lombardia","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2020","2020",81.703643,,
"ITC4","Lombardia","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2021","2021",81.910869,,
"ITC4","Lombardia","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2022","2022",86.350835,,
"ITC4","Lombardia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2018","2018",69.800325,,
"ITC4","Lombardia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2019","2019",70.615179,,
"ITC4","Lombardia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2020","2020",68.135888,,
"ITC4","Lombardia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2021","2021",68.128541,,
"ITC4","Lombardia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2022","2022",71.141649,,
"ITC4","Lombardia","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2018","2018",76.682705,,
"ITC4","Lombardia","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2019","2019",78.084113,,
"ITC4","Lombardia","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2020","2020",75.003805,,
"ITC4","Lombardia","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2021","2021",75.120614,,
"ITC4","Lombardia","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2022","2022",78.885655,,
"ITDA","Trentino Alto Adige / Südtirol","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2018","2018",87.693113,,
"ITDA","Trentino Alto Adige / Südtirol","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2019","2019",86.327051,,
"ITDA","Trentino Alto Adige / Südtirol","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2020","2020",84.885694,,
"ITDA","Trentino Alto Adige / Südtirol","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2021","2021",83.28845,,
"ITDA","Trentino Alto Adige / Südtirol","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2022","2022",88.158263,,
"ITDA","Trentino Alto Adige / Südtirol","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2018","2018",72.707277,,
"ITDA","Trentino Alto Adige / Südtirol","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2019","2019",72.594752,,
"ITDA","Trentino Alto Adige / Südtirol","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2020","2020",67.924916,,
"ITDA","Trentino Alto Adige / Südtirol","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2021","2021",68.311199,,
"ITDA","Trentino Alto Adige / Südtirol","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2022","2022",72.717111,,
"ITDA","Trentino Alto Adige / Südtirol","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2018","2018",80.266049,,
"ITDA","Trentino Alto Adige / Südtirol","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2019","2019",79.516556,,
"ITDA","Trentino Alto Adige / Südtirol","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2020","2020",76.483802,,
"ITDA","Trentino Alto Adige / Südtirol","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2021","2021",75.913628,,
"ITDA","Trentino Alto Adige / Südtirol","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2022","2022",80.608736,,
"ITD1","Provincia Autonoma Bolzano / Bozen","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2018","2018",89.898215,,
"ITD1","Provincia Autonoma Bolzano / Bozen","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2019","2019",88.911512,,
"ITD1","Provincia Autonoma Bolzano / Bozen","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2020","2020",88.006504,,
"ITD1","Provincia Autonoma Bolzano / Bozen","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2021","2021",84.864865,,
"ITD1","Provincia Autonoma Bolzano / Bozen","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2022","2022",89.578872,,
"ITD1","Provincia Autonoma Bolzano / Bozen","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2018","2018",75.876954,,
"ITD1","Provincia Autonoma Bolzano / Bozen","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2019","2019",76.073412,,
"ITD1","Provincia Autonoma Bolzano / Bozen","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2020","2020",69.71919,,
"ITD1","Provincia Autonoma Bolzano / Bozen","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2021","2021",68.314751,,
"ITD1","Provincia Autonoma Bolzano / Bozen","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2022","2022",73.375255,,
"ITD1","Provincia Autonoma Bolzano / Bozen","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2018","2018",82.951924,,
"ITD1","Provincia Autonoma Bolzano / Bozen","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2019","2019",82.539923,,
"ITD1","Provincia Autonoma Bolzano / Bozen","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2020","2020",78.945518,,
"ITD1","Provincia Autonoma Bolzano / Bozen","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2021","2021",76.729853,,
"ITD1","Provincia Autonoma Bolzano / Bozen","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","99","totale","TOTAL","totale","2022","2022",81.665615,,
